ra,ano_referencia,fase,genero,inde_ano,prob_risco,nivel_risco
RA-1478,2024,2,Masculino,6.7210333334,0.4262717494517402,Risco Moderado
RA-829,2024,2,Feminino,9.171825000000002,0.09882112610233086,Baixo Risco
RA-1479,2024,2,Masculino,6.615766239300001,0.38373603706337744,Risco Moderado
RA-1480,2024,2,Masculino,7.09445,0.4632854298216309,Risco Moderado
RA-438,2024,2,Masculino,7.930283695700001,0.7621784622997734,Alto Risco
RA-607,2024,2,Masculino,7.648602173900001,0.5187161611661221,Risco Moderado
RA-1481,2024,2,Feminino,6.860721739100001,0.45409549343202515,Risco Moderado
RA-1482,2024,2,Masculino,5.2257,0.9773376178842045,Alto Risco
RA-1483,2024,2,Masculino,7.311433695700001,0.4087634256335996,Risco Moderado
RA-1484,2024,2,Feminino,7.754200000000001,0.7905022057544053,Alto Risco
RA-1485,2024,2,Masculino,6.738687577699999,0.5212725214857253,Risco Moderado
RA-1486,2024,2,Masculino,6.865474509900001,0.443638074120364,Risco Moderado
RA-597,2024,2,Masculino,7.843291097300001,0.46130614283694016,Risco Moderado
RA-624,2024,2,Masculino,7.229425672900001,0.43132420426528945,Risco Moderado
RA-1487,2024,2,Feminino,8.0267434782,0.6256276256375001,Alto Risco
RA-1488,2024,2,Feminino,6.766893581800002,0.4114216849284744,Risco Moderado
RA-1489,2024,2,Masculino,5.984228985500001,0.9630743129707361,Alto Risco
RA-600,2024,2,Feminino,7.847373913,0.613754393692037,Alto Risco
RA-663,2024,2,Masculino,6.696419461700001,0.49798283705018653,Risco Moderado
RA-1490,2024,2,Feminino,7.3725768116,0.797353265353104,Alto Risco
RA-1491,2024,2,Masculino,7.5072,0.3834069016488284,Risco Moderado
RA-1066,2024,2,Feminino,7.9326223603,0.670245531481692,Alto Risco
RA-630,2024,2,Masculino,6.879985507300001,0.4248675573939944,Risco Moderado
RA-1492,2024,2,Masculino,8.479020512900002,0.14845947507094556,Baixo Risco
RA-834,2024,2,Masculino,8.513646169700001,0.15595348779884458,Baixo Risco
RA-784,2024,2,Feminino,8.8857454545,0.1988629251024826,Baixo Risco
RA-1059,2024,2,Masculino,8.678450000000002,0.12467918219170243,Baixo Risco
RA-612,2024,2,Feminino,9.134040909100001,0.053422661129038325,Baixo Risco
RA-1060,2024,2,Masculino,6.448416666600001,0.6608170130987014,Alto Risco
RA-761,2024,2,Masculino,8.174593939300001,0.03288598877354374,Baixo Risco
RA-1493,2024,2,Masculino,6.378661323900001,0.3891221314010167,Risco Moderado
RA-665,2024,2,Feminino,5.698703030200001,0.979914580292482,Alto Risco
RA-1115,2024,2,Feminino,6.570068686900001,0.45756593368882814,Risco Moderado
RA-1061,2024,2,Masculino,8.76595,0.3831948864440175,Risco Moderado
RA-1494,2024,2,Feminino,5.8748823529,0.9773760737486262,Alto Risco
RA-1495,2024,2,Feminino,8.4845030302,0.19567197772489256,Baixo Risco
RA-606,2024,2,Masculino,6.645260606100001,0.5803473238838746,Risco Moderado
RA-594,2024,2,Masculino,6.890966666600001,0.4712494323281555,Risco Moderado
RA-1496,2024,2,Feminino,6.7799738095,0.3752958413360667,Risco Moderado
RA-1497,2024,2,Feminino,5.2423787879,0.9787661629607974,Alto Risco
RA-1498,2024,2,Feminino,7.147881818200001,0.5751947877981699,Risco Moderado
RA-1499,2024,2,Feminino,7.914800000000001,0.5666014961857126,Risco Moderado
RA-788,2024,2,Masculino,7.9221068268,0.12369579453498758,Baixo Risco
RA-1500,2024,2,Masculino,7.360450000100002,0.36115735080742245,Risco Moderado
RA-777,2024,2,Feminino,7.563515408100001,0.39423527423977645,Risco Moderado
RA-1063,2024,2,Masculino,7.279250000000001,0.672356715610706,Alto Risco
RA-664,2024,2,Feminino,7.5017244089,0.5000233577418427,Risco Moderado
RA-1501,2024,2,Feminino,8.04495,0.04547415793252288,Baixo Risco
RA-764,2024,2,Masculino,7.838370289900001,0.3807650914047974,Risco Moderado
RA-1064,2024,2,Masculino,8.9802350877,0.38858996660373835,Risco Moderado
RA-1065,2024,2,Feminino,8.8634934783,0.28376770161052634,Baixo Risco
RA-1502,2024,2,Feminino,6.886091025600001,0.4254786548405775,Risco Moderado
RA-781,2024,2,Feminino,8.496283333400001,0.016251333283882067,Baixo Risco
RA-608,2024,2,Masculino,5.778986231800001,0.9849895712920419,Alto Risco
RA-796,2024,2,Feminino,7.052457703200001,0.48974599525641227,Risco Moderado
RA-797,2024,2,Masculino,6.597315151500001,0.6116962734329485,Alto Risco
RA-636,2024,2,Masculino,6.3802279106,0.6821246467294906,Alto Risco
RA-1140,2024,2,Feminino,7.3473880383,0.5288196831895682,Risco Moderado
RA-1503,2024,2,Feminino,6.991699999900001,0.7335677210807543,Alto Risco
RA-814,2024,2,Masculino,7.971648484800001,0.5504381000657087,Risco Moderado
RA-637,2024,2,Feminino,7.6853212122,0.3295969979866138,Risco Moderado
RA-652,2024,2,Feminino,7.361896969700001,0.454195853570206,Risco Moderado
RA-816,2024,2,Feminino,8.929745454599999,0.18792691093245867,Baixo Risco
RA-1504,2024,2,Feminino,6.057060605999999,0.6716512744518092,Alto Risco
RA-638,2024,2,Feminino,6.7464878789,0.1432656053592608,Baixo Risco
RA-1505,2024,2,Masculino,6.7199171717,0.43267134351367714,Risco Moderado
RA-643,2024,2,Masculino,6.402239075100001,0.37731275518352647,Risco Moderado
RA-645,2024,2,Feminino,7.502239394,0.4978683118386853,Risco Moderado
RA-1068,2024,2,Masculino,9.0150030303,0.2811695299009115,Baixo Risco
RA-798,2024,2,Masculino,4.6743653679,0.9819011202175568,Alto Risco
RA-799,2024,2,Feminino,7.702648484900001,0.4221692288440044,Risco Moderado
RA-1506,2024,2,Feminino,7.151855844200001,0.3465927312118905,Risco Moderado
RA-802,2024,2,Masculino,7.831797402499999,0.5550395885438536,Risco Moderado
RA-1507,2024,2,Masculino,5.046077056300001,0.9816676932415401,Alto Risco
RA-1071,2024,2,Masculino,4.8048623378,0.9809858354443723,Alto Risco
RA-1508,2024,2,Feminino,8.1804207793,0.10778626136193155,Baixo Risco
RA-1509,2024,2,Masculino,7.560230303200001,0.45101936251981756,Risco Moderado
RA-1510,2024,2,Feminino,9.464745454400001,0.1901430246475408,Baixo Risco
RA-785,2024,2,Feminino,9.1548666666,0.3780230671992189,Risco Moderado
RA-1511,2024,2,Feminino,8.9217077641,0.27966920177969057,Baixo Risco
RA-752,2024,2,Feminino,6.57279265,0.3868051720286589,Risco Moderado
RA-790,2024,2,Masculino,6.8089355072,0.5370971326793299,Risco Moderado
RA-590,2024,2,Feminino,6.712378053800001,0.5762845732685028,Risco Moderado
RA-1512,2024,2,Feminino,8.10445,0.030717039260948063,Baixo Risco
RA-472,2024,2,Feminino,6.6397610766,0.4929946860760199,Risco Moderado
RA-628,2024,2,Masculino,8.2366166666,0.4419814409240721,Risco Moderado
RA-1513,2024,2,Feminino,6.5509171717,0.6550069598228895,Alto Risco
RA-1514,2024,2,Feminino,7.520576262600001,0.4591149467763572,Risco Moderado
RA-629,2024,2,Feminino,8.061295238200001,0.05514386515980563,Baixo Risco
RA-832,2024,2,Masculino,8.2403304348,0.0574348663634782,Baixo Risco
RA-1515,2024,2,Feminino,5.832133333300001,0.956363426417894,Alto Risco
RA-833,2024,2,Masculino,8.5184577641,0.19238789879175855,Baixo Risco
RA-819,2024,2,Masculino,8.652552484400001,0.2511573182626719,Baixo Risco
RA-1073,2024,3,Feminino,7.085994577333333,0.21933232376096015,Baixo Risco
RA-494,2024,3,Feminino,7.922281328333334,0.2209150853649714,Baixo Risco
RA-484,2024,3,Masculino,3.835477657333334,0.9908148159367817,Alto Risco
RA-496,2024,3,Masculino,6.726607507733334,0.4570211647613248,Risco Moderado
RA-1516,2024,3,Feminino,7.217066033133334,0.2983672929743208,Baixo Risco
RA-1143,2024,3,Feminino,5.881225668333334,0.9616706360423664,Alto Risco
RA-1517,2024,3,Masculino,6.240744444466667,0.5332618047545266,Risco Moderado
RA-1518,2024,3,Feminino,5.721382142866666,0.9601197129868623,Alto Risco
RA-227,2024,3,Masculino,8.074015455333335,0.06846573024782203,Baixo Risco
RA-487,2024,3,Feminino,9.4171373016,0.03688479184462349,Baixo Risco
RA-1076,2024,3,Feminino,7.479598365200001,0.22697317954251128,Baixo Risco
RA-1084,2024,3,Feminino,6.907110964933334,0.37014198380681373,Risco Moderado
RA-1519,2024,3,Masculino,7.210222117800001,0.21806830574976696,Baixo Risco
RA-490,2024,3,Feminino,7.368084290266667,0.14005097766981936,Baixo Risco
RA-346,2024,3,Masculino,7.761749603200001,0.3417298621922035,Risco Moderado
RA-546,2024,3,Feminino,5.702426010066667,0.9720935022552903,Alto Risco
RA-1087,2024,3,Feminino,6.913936532,0.2736783103225593,Baixo Risco
RA-493,2024,3,Feminino,7.464325000000001,0.7156743376090177,Alto Risco
RA-1520,2024,3,Feminino,7.002646212133333,0.4654692846343267,Risco Moderado
RA-1072,2024,3,Masculino,7.8153856754,0.32967643145927567,Risco Moderado
RA-1521,2024,3,Feminino,5.065788844333333,0.9859289328890681,Alto Risco
RA-536,2024,3,Feminino,7.7704681818,0.10426300614726872,Baixo Risco
RA-1079,2024,3,Masculino,5.425341329933334,0.9782445106804816,Alto Risco
RA-331,2024,3,Feminino,6.231045707066668,0.49885286136160606,Risco Moderado
RA-1522,2024,3,Masculino,8.3261,0.031190151327527324,Baixo Risco
RA-1096,2024,3,Feminino,9.189883333333334,0.325884767670875,Risco Moderado
RA-513,2024,3,Masculino,8.728632539666668,0.024058548711121862,Baixo Risco
RA-531,2024,3,Masculino,7.912792647066667,0.6263699782527127,Alto Risco
RA-1523,2024,3,Masculino,8.67371279,0.2756130432710138,Baixo Risco
RA-1524,2024,3,Feminino,5.547380555533334,0.971550064357003,Alto Risco
RA-1147,2024,3,Feminino,5.833118518533334,0.9623886298770761,Alto Risco
RA-479,2024,3,Masculino,8.901966666666668,0.027099264490472435,Baixo Risco
RA-517,2024,3,Feminino,5.880466583166668,0.981731800768508,Alto Risco
RA-325,2024,3,Masculino,8.385133333233336,0.04191427673079364,Baixo Risco
RA-1525,2024,3,Masculino,7.778263492033334,0.4456580971484021,Risco Moderado
RA-518,2024,3,Masculino,6.3467483709,0.6780977281912915,Alto Risco
RA-1146,2024,3,Feminino,5.393308604800001,0.986558480250042,Alto Risco
RA-530,2024,3,Masculino,7.214534419433333,0.04427313516240855,Baixo Risco
RA-524,2024,3,Masculino,7.026322556366667,0.2957867539007561,Baixo Risco
RA-578,2024,3,Masculino,9.066199999966669,0.051967403181848795,Baixo Risco
RA-526,2024,3,Masculino,7.843157894833334,0.7244141601776161,Alto Risco
RA-528,2024,3,Masculino,7.276330075300001,0.3422856033820478,Risco Moderado
RA-516,2024,3,Masculino,8.384033333366668,0.019788033906794927,Baixo Risco
RA-534,2024,3,Masculino,7.088855054266667,0.3532488302323299,Risco Moderado
RA-1097,2024,3,Masculino,5.475324895633334,0.9828661800623226,Alto Risco
RA-360,2024,3,Feminino,6.293175689166667,0.49639038812018565,Risco Moderado
RA-1526,2024,3,Feminino,7.9798,0.15869792032345098,Baixo Risco
RA-1077,2024,3,Masculino,5.543865740733334,0.9760375797193229,Alto Risco
RA-508,2024,3,Masculino,6.771708625733333,0.3415194620959483,Risco Moderado
RA-363,2024,3,Masculino,7.617803571466666,0.3974325574655357,Risco Moderado
RA-340,2024,3,Masculino,6.715437329466668,0.40090370138854614,Risco Moderado
RA-1527,2024,3,Masculino,8.631675000000001,0.30145673977614407,Risco Moderado
RA-509,2024,3,Feminino,6.918152272733334,0.3310022685410494,Risco Moderado
RA-500,2024,3,Feminino,8.077708333333334,0.005690546259991639,Baixo Risco
RA-1528,2024,3,Masculino,7.622584090933335,0.2701618265388873,Baixo Risco
RA-1089,2024,3,Feminino,7.6221531746,0.19545476891042265,Baixo Risco
RA-1090,2024,3,Masculino,7.7652831384,0.33903717227983615,Risco Moderado
RA-503,2024,3,Masculino,8.547495614066667,0.008754877089505902,Baixo Risco
RA-1093,2024,3,Masculino,8.5079027778,0.06602158405266302,Baixo Risco
RA-1094,2024,3,Feminino,8.0164785714,0.021234402236934333,Baixo Risco
RA-1095,2024,3,Masculino,6.108547514666667,0.8283050152463545,Alto Risco
RA-1098,2024,3,Feminino,6.5744562514,0.5502592570354434,Risco Moderado
RA-1106,2024,3,Masculino,5.936272086266667,0.9711852034640649,Alto Risco
RA-568,2024,3,Masculino,5.545864285733334,0.9827726470576398,Alto Risco
RA-558,2024,3,Masculino,5.048054503133334,0.9815240709086002,Alto Risco
RA-559,2024,3,Masculino,6.158158974333333,0.8142058252772197,Alto Risco
RA-1529,2024,3,Feminino,6.710079487200001,0.40680646913212504,Risco Moderado
RA-1111,2024,3,Feminino,6.116032815733334,0.5382353515916972,Risco Moderado
RA-1108,2024,3,Masculino,6.017215010400001,0.8212250745840691,Alto Risco
RA-542,2024,3,Feminino,6.7205649586,0.21241904433116113,Baixo Risco
RA-543,2024,3,Feminino,8.0467871118,0.026088741660759703,Baixo Risco
RA-1530,2024,3,Masculino,4.639153571420001,0.9810355744842454,Alto Risco
RA-555,2024,3,Masculino,5.111470186333333,0.986057611547975,Alto Risco
RA-1531,2024,3,Masculino,7.0491790134,0.5172012912282216,Risco Moderado
RA-1099,2024,3,Feminino,7.332483333333334,0.21548322327708858,Baixo Risco
RA-1154,2024,3,Masculino,7.566075000000001,0.5970769602614684,Risco Moderado
RA-1100,2024,3,Masculino,6.649708333333334,0.3450092017489727,Risco Moderado
RA-381,2024,3,Masculino,5.940775,0.9717409127753387,Alto Risco
RA-364,2024,3,Masculino,8.2697037582,0.005378809036508958,Baixo Risco
RA-539,2024,3,Feminino,8.465533333333335,0.058754858348047306,Baixo Risco
RA-573,2024,3,Masculino,7.839050000000001,0.30221031873352616,Risco Moderado
RA-1107,2024,3,Feminino,5.9731,0.9765291865854203,Alto Risco
RA-368,2024,3,Masculino,6.782158333333333,0.44352690074610635,Risco Moderado
RA-387,2024,3,Masculino,6.125500000000001,0.5118895725237511,Risco Moderado
RA-556,2024,3,Feminino,5.833377380933333,0.9398275833038578,Alto Risco
RA-389,2024,3,Masculino,7.2079551282,0.3049846813105668,Risco Moderado
RA-390,2024,3,Feminino,6.5472236842,0.32693389243865106,Risco Moderado
RA-376,2024,3,Feminino,5.896573588800001,0.9852605248549621,Alto Risco
RA-584,2024,3,Feminino,6.752914393933334,0.09149101944232305,Baixo Risco
RA-535,2024,3,Feminino,7.659555952400001,0.09817539554857542,Baixo Risco
RA-547,2024,3,Feminino,7.210290672333334,0.25782765930670626,Baixo Risco
RA-557,2024,3,Masculino,9.350986466133334,0.05668783959044863,Baixo Risco
RA-548,2024,3,Masculino,7.240168803466668,0.3477892852111239,Risco Moderado
RA-1102,2024,3,Masculino,8.440611904733334,0.06856996426119065,Baixo Risco
RA-1532,2024,3,Masculino,4.548544781066667,0.9754083311274644,Alto Risco
RA-538,2024,3,Masculino,6.514094017066666,0.5907360505556397,Risco Moderado
RA-365,2024,3,Feminino,8.526983333333334,0.05187298928090109,Baixo Risco
RA-563,2024,3,Feminino,8.595447619066668,0.07120065762599606,Baixo Risco
RA-1157,2024,3,Masculino,7.916082936533334,0.6629102490297637,Alto Risco
RA-258,2024,3,Feminino,6.429063888866667,0.7738353633372733,Alto Risco
RA-369,2024,3,Masculino,5.667282265,0.9805037665774747,Alto Risco
RA-375,2024,3,Masculino,7.970034615400001,0.06434084454099842,Baixo Risco
RA-1533,2024,3,Feminino,9.089828985533336,0.24231398559239972,Baixo Risco
RA-1534,2024,3,Feminino,7.188366666666667,0.27083511510499364,Baixo Risco
RA-1160,2024,3,Masculino,6.274190982333334,0.7356152656476788,Alto Risco
RA-562,2024,3,Feminino,8.392733333333334,0.05042145659756793,Baixo Risco
RA-1112,2024,3,Masculino,6.856082394,0.18862296291885533,Baixo Risco
RA-1535,2024,3,Feminino,7.109390969933334,0.373199557114449,Risco Moderado
RA-1536,2024,3,Feminino,7.653744444466668,0.6112243670550742,Alto Risco
RA-357,2024,3,Masculino,7.731569404200001,0.5242586535645157,Risco Moderado
RA-583,2024,3,Feminino,7.447591035933334,0.2930612337661137,Baixo Risco
RA-1537,2024,3,Feminino,8.176263231333333,0.5919025122492091,Risco Moderado
RA-599,2024,3,Masculino,8.3569352941,0.030981680255424436,Baixo Risco
RA-651,2024,3,Feminino,8.689300000100001,0.07293367649939593,Baixo Risco
RA-1131,2024,3,Feminino,8.2889555555,0.05882015512405999,Baixo Risco
RA-403,2024,3,Masculino,8.008488888833334,0.01293840491019481,Baixo Risco
RA-1538,2024,3,Masculino,7.963170370433335,0.28570163134162,Baixo Risco
RA-469,2024,3,Feminino,7.684639869300001,0.4857508001755875,Risco Moderado
RA-1121,2024,3,Masculino,8.407166666633334,0.06802847111481895,Baixo Risco
RA-1122,2024,3,Masculino,7.817322222166666,0.45272716652207345,Risco Moderado
RA-422,2024,3,Masculino,5.544981481433334,0.9781251237256607,Alto Risco
RA-1117,2024,3,Feminino,7.601562962866668,0.3598043425244626,Risco Moderado
RA-1539,2024,3,Feminino,7.709588888900001,0.4311003526864301,Risco Moderado
RA-618,2024,3,Masculino,6.718348148233334,0.6187230685519471,Alto Risco
RA-669,2024,3,Masculino,6.6438703703,0.49685492784039076,Risco Moderado
RA-408,2024,3,Feminino,6.5276296297,0.42155592697300054,Risco Moderado
RA-610,2024,3,Feminino,7.894888888933334,0.42925356760405525,Risco Moderado
RA-409,2024,3,Feminino,8.225462962900002,0.025355878644956514,Baixo Risco
RA-464,2024,3,Feminino,6.872009064333334,0.37113071324822433,Risco Moderado
RA-1165,2024,3,Feminino,7.908044272466667,0.4005845834431778,Risco Moderado
RA-466,2024,3,Masculino,6.778749122800001,0.39386119311613793,Risco Moderado
RA-414,2024,3,Feminino,7.187625925933334,0.31929091628595346,Risco Moderado
RA-401,2024,3,Feminino,6.728911403533334,0.4959405698923248,Risco Moderado
RA-1141,2024,3,Feminino,6.793890866866667,0.33315014230181456,Risco Moderado
RA-592,2024,3,Feminino,7.121622213600001,0.22657900994899127,Baixo Risco
RA-474,2024,3,Masculino,6.024753703733333,0.7825927260756791,Alto Risco
RA-602,2024,3,Masculino,8.647409313733334,0.08465975915839394,Baixo Risco
RA-666,2024,3,Masculino,8.185838802933334,0.037614008326057435,Baixo Risco
RA-604,2024,3,Feminino,7.429623555266667,0.217525944909408,Baixo Risco
RA-476,2024,3,Feminino,6.7359982456,0.35577571922707163,Risco Moderado
RA-423,2024,3,Feminino,6.616193704866666,0.34186006648463846,Risco Moderado
RA-631,2024,3,Masculino,6.795673420466667,0.3153595760920018,Risco Moderado
RA-658,2024,3,Feminino,7.507033333333333,0.3159949624199672,Risco Moderado
RA-1540,2024,3,Feminino,5.696233333333334,0.9789972252503584,Alto Risco
RA-1541,2024,3,Masculino,8.337,0.12208552486057067,Baixo Risco
RA-1114,2024,3,Feminino,7.437466666666667,0.48350226134977353,Risco Moderado
RA-662,2024,3,Feminino,7.107477855466668,0.35655246770082416,Risco Moderado
RA-760,2024,3,Masculino,6.942581818200001,0.5118351878967183,Risco Moderado
RA-1542,2024,3,Feminino,6.0886079922,0.6630525758869142,Alto Risco
RA-404,2024,3,Feminino,6.624588235266668,0.3956826283192868,Risco Moderado
RA-1119,2024,3,Feminino,7.388266666666667,0.49871670041110994,Risco Moderado
RA-1116,2024,3,Masculino,3.7894777778,0.9887935146175297,Alto Risco
RA-667,2024,3,Masculino,7.177130604266668,0.41664508139323303,Risco Moderado
RA-605,2024,3,Feminino,6.0175222222,0.8164747203329326,Alto Risco
RA-1543,2024,3,Masculino,6.754584615400001,0.4730529381053977,Risco Moderado
RA-1118,2024,3,Feminino,7.0305545924,0.2447866482043234,Baixo Risco
RA-1544,2024,3,Feminino,6.905568627466667,0.3980271432023991,Risco Moderado
RA-1545,2024,3,Feminino,7.296598575533334,0.20739748849900766,Baixo Risco
RA-1127,2024,3,Feminino,8.180966666666668,0.038743633158901815,Baixo Risco
RA-1129,2024,3,Masculino,7.360417647066668,0.302222054863106,Risco Moderado
RA-1546,2024,3,Masculino,6.900662108266667,0.3828424737559169,Risco Moderado
RA-1130,2024,3,Masculino,6.563952941199999,0.3091127225800956,Risco Moderado
RA-1168,2024,3,Feminino,6.864053921600001,0.4707530504522536,Risco Moderado
RA-613,2024,3,Masculino,7.4019,0.5479055331859581,Risco Moderado
RA-433,2024,3,Masculino,7.218157142866668,0.2651994302737654,Baixo Risco
RA-1547,2024,3,Feminino,6.748480626800001,0.3728834811891803,Risco Moderado
RA-1548,2024,3,Feminino,6.482499715066667,0.5389311925231876,Risco Moderado
RA-304,2024,3,Masculino,6.852411484600001,0.6394721674555038,Alto Risco
RA-1549,2024,3,Masculino,6.514862200466668,0.5494594120736926,Risco Moderado
RA-632,2024,3,Feminino,7.515491249000001,0.2955068762581557,Baixo Risco
RA-633,2024,3,Feminino,5.228470175466667,0.9854871244068693,Alto Risco
RA-1137,2024,3,Feminino,7.183752652466667,0.20960096407425308,Baixo Risco
RA-646,2024,3,Masculino,7.715491666666668,0.81409936696362,Alto Risco
RA-1550,2024,3,Masculino,6.064236111066667,0.6242369129855337,Alto Risco
RA-1139,2024,3,Masculino,6.906276357600001,0.4948747520637982,Risco Moderado
RA-444,2024,3,Masculino,5.410188638266668,0.9753234747242068,Alto Risco
RA-445,2024,3,Masculino,7.3416246032,0.3400583945002655,Risco Moderado
RA-639,2024,3,Feminino,5.7693807644,0.9698821027731214,Alto Risco
RA-1142,2024,3,Feminino,8.390566666666668,0.1163012802159357,Baixo Risco
RA-1551,2024,3,Masculino,5.9717087542,0.9726048089983864,Alto Risco
RA-458,2024,3,Masculino,5.680161507933333,0.9790895872699417,Alto Risco
RA-1552,2024,3,Masculino,7.443301282066667,0.4551851967247901,Risco Moderado
RA-1170,2024,3,Masculino,6.095440873,0.5636158385004646,Risco Moderado
RA-642,2024,3,Feminino,7.082591269866667,0.06857631740168475,Baixo Risco
RA-1553,2024,3,Masculino,7.641184313700001,0.37854582952384547,Risco Moderado
RA-1554,2024,3,Masculino,6.941692592633334,0.23930687396379874,Baixo Risco
RA-649,2024,3,Feminino,6.985329691766667,0.26677438833955447,Baixo Risco
RA-1136,2024,3,Feminino,5.458179831866667,0.9794159276481417,Alto Risco
RA-653,2024,3,Feminino,8.103217647033333,0.01585870703146369,Baixo Risco
RA-456,2024,3,Feminino,8.331124561366668,0.02849558342096937,Baixo Risco
RA-655,2024,3,Feminino,8.238600000066668,0.024954876333889518,Baixo Risco
RA-656,2024,3,Feminino,6.668152941266667,0.1902748888509199,Baixo Risco
RA-657,2024,3,Feminino,8.207433333400001,0.0396481689432381,Baixo Risco
RA-1555,2024,3,Masculino,7.4827333334,0.49520733989804466,Risco Moderado
RA-461,2024,3,Feminino,7.5447559291,0.35857849147161386,Risco Moderado
RA-398,2024,3,Feminino,7.245799999966668,0.2540270123882831,Baixo Risco
RA-586,2024,3,Feminino,8.702387301666668,0.06502355834618644,Baixo Risco
RA-623,2024,3,Masculino,6.357733333300001,0.5241448887922651,Risco Moderado
RA-588,2024,3,Feminino,8.676133333333334,0.06365321498753519,Baixo Risco
RA-626,2024,3,Masculino,6.407590225500001,0.6503936637897867,Alto Risco
RA-1556,2024,3,Masculino,6.666811111166668,0.40100249296143164,Risco Moderado
RA-455,2024,3,Feminino,7.098988888900001,0.21072839691124687,Baixo Risco
RA-614,2024,3,Masculino,7.828499999966668,0.49329452133396845,Risco Moderado
RA-434,2024,3,Masculino,6.610947619100001,0.33402226458550144,Risco Moderado
RA-603,2024,3,Masculino,6.942277777866667,0.454560371856145,Risco Moderado
RA-1133,2024,3,Feminino,8.238553968266668,0.03123589347298649,Baixo Risco
RA-616,2024,3,Masculino,5.457877193033333,0.9886724574097229,Alto Risco
RA-1134,2024,3,Masculino,7.7564571427,0.3649418059423374,Risco Moderado
RA-1557,2024,3,Feminino,8.228500000033334,0.015988875428240158,Baixo Risco
RA-670,2024,3,Feminino,8.8602539683,0.24430796630479765,Baixo Risco
RA-620,2024,3,Masculino,5.766892063566667,0.982499567190823,Alto Risco
RA-1149,2024,4,Feminino,8.1371,0.05079782173487181,Baixo Risco
RA-1558,2024,4,Masculino,7.643772047733333,0.6777041213653202,Alto Risco
RA-326,2024,4,Feminino,8.832389092333335,0.349425191525483,Risco Moderado
RA-339,2024,4,Feminino,7.711540746133334,0.2239475266449949,Baixo Risco
RA-179,2024,4,Masculino,8.932712280733334,0.2715228329195106,Baixo Risco
RA-1559,2024,4,Feminino,6.330428437666668,0.7561785338091864,Alto Risco
RA-332,2024,4,Masculino,8.421271701,0.08741069842880617,Baixo Risco
RA-1560,2024,4,Feminino,8.4721031746,0.20704389632282041,Baixo Risco
RA-1153,2024,4,Feminino,8.268876190466667,0.4118451039577812,Risco Moderado
RA-183,2024,4,Feminino,8.266902371533334,0.07887512589661122,Baixo Risco
RA-199,2024,4,Masculino,7.419398245666667,0.691784536362396,Alto Risco
RA-1561,2024,4,Masculino,7.940220634933334,0.91129266914937,Alto Risco
RA-336,2024,4,Masculino,6.834286748466667,0.5399955511337882,Risco Moderado
RA-347,2024,4,Feminino,8.384742583733333,0.02912481772629994,Baixo Risco
RA-397,2024,4,Feminino,6.807291921866668,0.6672766820476993,Alto Risco
RA-338,2024,4,Masculino,8.052795331466667,0.040392935474541036,Baixo Risco
RA-392,2024,4,Masculino,4.3639463364,0.9817040904394504,Alto Risco
RA-352,2024,4,Masculino,5.9794829346,0.9793471905580637,Alto Risco
RA-1562,2024,4,Feminino,5.458833333333334,0.980194391840366,Alto Risco
RA-367,2024,4,Feminino,7.209434085200001,0.2766722543139519,Baixo Risco
RA-1563,2024,4,Feminino,7.604211111133335,0.7920961071334552,Alto Risco
RA-1564,2024,4,Masculino,5.076146880600001,0.9909791069061075,Alto Risco
RA-1565,2024,4,Masculino,5.816448179266667,0.9834565767235172,Alto Risco
RA-1566,2024,4,Feminino,7.759243871133334,0.7283905838631756,Alto Risco
RA-1567,2024,4,Feminino,7.913942087533334,0.9340615151274269,Alto Risco
RA-356,2024,4,Masculino,6.627336016533334,0.072046922631663,Baixo Risco
RA-1568,2024,4,Feminino,7.8003261438,0.9042994126009808,Alto Risco
RA-247,2024,4,Feminino,6.646485739800001,0.2528895151367787,Baixo Risco
RA-204,2024,4,Feminino,7.838218894866668,0.6837194379976789,Alto Risco
RA-1569,2024,4,Feminino,5.7191555556,0.9845454379675053,Alto Risco
RA-1570,2024,4,Feminino,7.894084175066667,0.9178767253524048,Alto Risco
RA-1571,2024,4,Masculino,7.2484555556,0.7545686512248687,Alto Risco
RA-1572,2024,4,Feminino,8.080345634866667,0.08370984141286156,Baixo Risco
RA-1150,2024,4,Masculino,7.1023212964,0.6778881963978164,Alto Risco
RA-1573,2024,4,Masculino,6.743847969266667,0.7614752764470619,Alto Risco
RA-1574,2024,4,Feminino,7.777244180000001,0.8391943068367465,Alto Risco
RA-1151,2024,4,Feminino,8.749111111066668,0.4471305934462061,Risco Moderado
RA-1575,2024,4,Feminino,7.318459391466667,0.7600487916415102,Alto Risco
RA-1081,2024,4,Feminino,8.5452952381,0.17654695272871143,Baixo Risco
RA-342,2024,4,Feminino,6.757026587266667,0.5839826269998132,Risco Moderado
RA-1576,2024,4,Feminino,7.463620238066667,0.7438181980415481,Alto Risco
RA-187,2024,4,Feminino,8.568424074066666,0.02180418062221949,Baixo Risco
RA-359,2024,4,Feminino,7.492006349133335,0.5738207188823041,Risco Moderado
RA-1577,2024,4,Masculino,6.305585581933334,0.7182733949706249,Alto Risco
RA-236,2024,4,Feminino,6.980833740133334,0.39866733337230054,Risco Moderado
RA-249,2024,4,Masculino,6.125104328999999,0.6599751352370902,Alto Risco
RA-239,2024,4,Feminino,6.782180868800001,0.7965247485141772,Alto Risco
